,Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
48198,48199,B004SRH2B6,A170EOCWWXBLF5,zzzed,2,5,3,1163980800,somewhat short shelf life,"Rcv'd on 20/Nov/06 product w expiry date of 23/Jan/07. Two months is a shorter shelf life than I'd have liked. Is this the nature of the product? Or does AMZN have a slightly older stock than what would be available in retail channels like Costco? I'd appreciate if someone might please inform on the subject. ?<br /><br />.....<br />PS. Cannot really max the stars mainly because the price is to me rather high for a beverage product, albeit an exotic. And anyway too, have not acquired yet a taste for this product. Just as y'all warned. It def ain't a love-at-first-sip."
48199,48200,B004SRH2B6,A1JLSFLD0NOULB,"Skippy ""Skippy""",8,15,5,1274745600,ZICO-FINALLY IT WON'T SPILL,"Finally someone figured it out to put coconut water in a bottle. Love the fact that i can walk around with and it won't spill. I never liked the Natural flavors (none of the brands, not even zico) but I've tried Natural in a bottle and it IS good."
48200,48201,B004SRH2B6,AEZGGP7ZLC548,"James L. Dietz ""Dr. D""",3,7,2,1221782400,Dr. D,Not as tasty as the mango or even the plain... flavors are very muted...and I didn't get a hint of passion fruit.. too bad
48201,48202,B004SRH2B6,A1BR7MYSHY2APG,"Jessica Goin ""Jes""",0,2,5,1308528000,good hydration for stomach flu,"My first time trying coconut water happened when a good friend had a stomach flu and need effective hydration. I went to the local coffee shop and it was among the few drinks they had on hand, and the label stated that it was excellent as a sports drink alternative and for hydration generally. We tried it, and it not only worked, but it tasted great. Since then, I've tried the major brands, and zico is the best tasting of the lot."
48202,48203,B004SRH2B6,A3PYTGFT6P25PR,Adi,0,2,1,1305849600,Wierd Tasting,"They were distributing these bottles at a station, and i happened to get of them. Just one sip and it i immediately regreted taking this bottle. it has an artificial coconut essence flavour and an even worse mango taste that leves a dry after taste in your mouth. i would not recommend buying it."
48203,48204,B004SRH2B6,A3RVN4GZF2RBOY,Go to Guy,0,2,5,1281571200,Better than ever!,"I absolutely LOVE Zico!  The taste is superb and I drink it on a daily basis. It is so refreshing and makes me feel hydrated after a grueling workout.  I loved the cartons, but the new bottle is amazing because you can close it and carry it everywhere.  I have recommended it to my friends and they are now hooked too!  I just ordered another case! Thank you, Zico!"
48204,48205,B004SRH2B6,A3F197PWDGNYCS,Emma,13,24,5,1274745600,Still Amazing!!!,"I was never a really big fan of ZICO natural before ... until the bottle came out. Honestly, I absolutely LOVE, LOVE the nuttier flavor and can't drink enough of it. It's significanlty more drinkable for someone who's never had coconut water a part of their daily diet.  The original flavors are great, Mango and Passion. I first fell in love with ZICO by drinking the Passion, then I started to wanting less flavor and transitioned to Mango. But never full latched onto natural. Though, I've been wanting to make the switch.<br /><br />With the bottle now, it's what I've been waiting for. I LOVE IT!!! It's amazing to just chug it cold after a hard work out, and you know it's packed with natural electrolytes, potassium, and so much more. Great for your skin and internal system. Overall it's just an amazing beverage. I can't stop raving about it to all my friends, family, and fellow athletes. Currently, I'm training for an aquathon, and I don't know how I did it before. But there's no going back now.<br /><br />My other favorite in the bottle is Lima Citron. It's so tasty. It just brings me back to my childhood since the smell reminds me of Fruit Loops! And it taste just as yummy, but sooo much better for you.<br /><br />Look I'll be honest. The bottle isn't tetra, and it's not meant to be. Tetra is great in it's own right, but this new line has proposed another fabulous alternative to all those who love coconut water but needed more versility with the on-go lifestyle. So credit is due for that.<br /><br />I'm super stoked that ZICO gave us consumers two options: tetra and bottle. And I'm going to enjoy both fully!! It's just wonderful to switch up the flavors. Somedays I'll have Natural others Mango. When I'm training, it'll be the bottle. At the office, it'll be the tetra. Any way you look at it, ZICO is helping me be healthier whether it's in the bottle or tetra.  It's just a personal preference at this point. So try it and be your own judge.<br /><br />Besides when I found out that the bottle is actually more environmentally friendly, I was happily surprised. Tetra isn't recylced by many plants nationally. 30% of the bottle is made from recylced materials and is 100% recylcable(including the cap - unlike water bottles). Personally, this is important to me.<br /><br />And I agree with the other reviewers with regards to the concentrate and the decrease of their carbon foot print. It's true and relevant.<br /><br />ZICO, thank you for the amazing products you continue to give to us, and most importantly thank you for promoting a healthier, more hydrated lifestyle in a fabulously tasty way via bottle or tetra. Here's to you in breaking the mold and trying to help more people with your new bottle while still keeping tetra for those who've become so loyal. Hat's off!!! You've now acquired another fan for life!!!<br /><br />Cheers!!!!<br /><br />P.S. ZICO is still amazing."
48205,48206,B004SRH2B6,A2YOHNAZMPS52D,"Travis Pelt ""Freelance Guru""",4,9,3,1306713600,Cheapest for a reason,"I prefer coconut water to Gatorade or other sports drinks for re-hydration; in addition to being natural, they are packed with electrolytes and their taste is no better, no worse.<br /><br />Zico, however, is form concentrate.  Calling their product 'Pure Premium' seems very misleading when other products are actually pure and this one has been modified. If you're being frugal, this product works fine, but personally, I'd spare the extra few bucks and go with Vita Coco or One."
48206,48207,B004SRH2B6,A1GASG48TL5B41,Mark Sauls,4,9,5,1273795200,Finally!! Zico is my Hero! =),"Finally Zico put my favorite coconut water in a resealable and recyclable bottle! And the flavors are awesome!<br /><br />If you haven't tried coconut water before start with Zico, it tastes like the real deal.<br /><br />I've been trying to cut out refined sugar but drinking water only got boring and didn't do the trick after hard workouts and runs. I did some research and learned a few of the many benefits of coconut water-- tons of electrolytes, potassium, low acidity, etc. and Zico is hands down my favorite. Its really refreshing and more hydrating than Gatorade (which my kids even my kids have abandoned for Zico!) I've tried some other brands but Zico blows them out of the water, literally!<br /><br />I've told all of my spinning students about it and they agree that Zico is the best one out there because of its great taste and now its even better because its in a bottle! We try to recycle as much as we can but Ohio doesn't have centers that can take the old packaging but luckily the new Zico bottle is made from a #2 plastic - which is the same as the milk jugs you can recycle anywhere."
48207,48208,B004SRH2B6,A12B4XUKZCEJH7,T. Chan,11,21,1,1221264000,People consider this refreshing?,I'm sure the flaw with this product is with coconut water in general and not with Zico. I gasped when I first sipped this drink. There is a strange saltiness in the taste and the passion fruit and orange peel are barely perceivable.<br /><br />Amazon was kind enough to refund me the cost of this order. Lesson to be learned: try to find a sample of a product before you buy a case of it.
48208,48209,B004SRH2B6,APGQ01TK0P3UQ,Pip,1,4,1,1324252800,Weird Odor with a Bad After Taste!,"This coconut water has a very weird smell and a bad after taste like its an old coconut.  The other coconut water I have had is the Vita coco and it's not bad but it's better than this Zico.  Zico does not taste fresh at all.  If you don't breath, you can drink it down.  I'm going to give the rest of the cartons to my mom; I hope she likes it!  Ewww!"
48209,48210,B004SRH2B6,A342W39GO6CYXL,skeith,1,4,5,1299801600,Awesome taste!,I love this product.  I always leaves me feeling refreshed and hydrated and I love the subtle coconut taste.
48210,48211,B004SRH2B6,AD601TGLPXQ54,M. DeBonis,1,4,5,1275004800,yummmm,"Zico in plastic bottles is the best idea since, well, Zico.  I love that the containers are recyclable now, and they fit in my car's cup holders!"
48211,48212,B004SRH2B6,A3R72RAX86YAWJ,Margot,1,4,5,1275004800,ZICO NATURAL IN THE BOTTLE ROCKS!,"I love the new ZICO in the bottle!! The natural is my fave!!  It is a bit nuttier than the Tetra ZICO.  The bottle makes it so much easier to take to the gym, on my bike or throw in my backpack. Plus I love that I can reseal it and don't have to drink it all at once (although once it is opened, I have a hard time NOT finishing it!!).  My kids love the new flavors since they are sweeter and I love that they drink it since it is so much healthier for them than most other beverages on the market.  Thank you ZICO!!"
48212,48213,B004SRH2B6,A2XFA2HIIKS5G2,Bentley,1,4,5,1254528000,Pure Hydration,"Mark Rampolla introduced Zico in 2004 after discovering coconut water as a Peace Corp volunteer in Central America; it has been catching on ever since.  Why because it is great tasting; but most importantly it is great for you.  It contains more potassium than one banana and only contains 60 calories.<br /><br />Potassium is key and it has 15 times more than sports drinks;  as those of us who have problems with muscle cramping are relieved to know.  I think it is probably the  best natural drink that I have found to promote hydration.<br /><br />I love the natural, the passion fruit and the mango flavors.  All of them taste natural because they are..they are not sweet and the fruit flavors are really only the essence of the flavor itself and are quite subtle tasting.<br /><br />I can't think of a better or more healthy drink...in fact because of its potassium content, I consider it a better drink than plain water.  It also contains a healthy complement of phosphorous, magnesium and calcium with even a gram of protein.<br /><br />Enjoy this drink experience after exercising and you will never feel faint and/or dehydrated again.<br /><br />Bentley/2009"
48213,48214,B004SRH2B6,A3554X2QW5VD0L,H. Kim,6,13,5,1274313600,"I hate coconuts, but I love this!","I'm not one to write reviews, only when I love / hate the product and for one thing, I HATE coconuts. However, I first tried the passion fruit flavored Zico and thought, this doesn't taste like coconuts at all! I loved the taste and soon got addicted to how good I felt post workouts. I tried the other mango flavor, and liked it too, so thought I'd venture to the natural coconut one. To my surprise, it wasn't what I remembered coconuts tasted like, in fact, it was more refreshing than the other flavors!<br />I love the new bottle Zico has come out with, it makes drinking and cooling Zico so much easier. The Lime and Pomberry additions are amazing! The bottles make traveling with it easier, and now, I don't have to drink in one sitting.<br />Best time to drink a Zico though is after a hard night of partying. I don't know what it is, but after a night of drinking, I always reach for a Zico and the next morning, its as if nothing happened the night before. I'm a firm believer in the natural remedies of coconuts now, post workout, post drinking, post anything where you exert energy. I still won't eat a real coconut, but I will drink a Zico. I've tried the other brands out there and cannot stomach it, but for some reason, love Zico."
48214,48215,B004SRH2B6,A2S8DZBN24EV2J,"Sam Szeto ""Sam S""",6,13,5,1274227200,Best coconut water I've ever had,Love the taste. Dont know why this drink has such bad reviews but I personally like this much more than O.N.E's coconut water.
48215,48216,B004SRH2B6,A28HLJ4RW9IPOK,Lesley Richard,3,8,5,1275004800,ZICO,"I love, I mean LOVE the new Zico bottle. The new bottle allows me to take it everywhere. The old packaging I had to use a straw cause I didn't really like having my mouth on it and had to finish it before I really did anything, but now that the bottles are out...possibilities are endless. Thank you Zico! My favorite flavor is the natural; it also tastes delicious with a little rum in it."
48216,48217,B004SRH2B6,A5D0LYABUOUVH,dellie,0,3,1,1323648000,i want plain coconut water,"I like the coconut water plain it is the best thing that has happened to me as I was having leg cramps at night ,i am drinking one before bedtime and wow no more cramps!!"
48217,48218,B004SRH2B6,A2HB1IHME8L5MA,"Laura Schile ""goofy""",0,3,5,1311724800,AWESOME,"This is a great product. Don't expect sweet sugar coconut tasting water. Expect something completely different. Totally revitalizes your body, especially living in the midwest this summer.  Every other time we reach for something to drink in this non stop 100 + degree weather in OK, we are getting one of these out of the fridge. In fact, I am online right now to increase my shipment number. Excellent product."
48218,48219,B004SRH2B6,A36FKNCQK6YJ38,The Chosen One,0,3,5,1310860800,ZICO Coconut Water,"I love Amazon for bringing Zico Coconut Water to my home every month at the lowest price in the country.  I've already lost 5 lbs within one week of working out, drinking zico coconut water (before during and after work out), and proper nutrition. Thank you, Amazon!!! And, thank you, ZICO!!!"
48219,48220,B004SRH2B6,ASCL1DUTJD1Y7,Cynthia E Kelley,0,3,5,1308268800,Set the record straight...,"So the first time that I had coconut water was in college.  It all started with a cold tetra pack of vita coco and I have been hooked ever since.  Vita coco is clearly a superior product as it is 100% with no concentrates; although, Zico I would put on the same scale.  It does not taste like 100% coconut water nor does it taste like plastic.  It tastes like coconut water from concentrate and I do not mean that in  a bad way.  You just have to take risks in life, check out a case when they are on sale (around $11) and give this product a try!  It is a little different but the change is nice!"
48220,48221,B004SRH2B6,A3MOKUXCSQ70XW,Shells,0,3,5,1282003200,Excellent Product & Service,I love this stuff.  An excellent product for a fair price and exceptional customer service in having it delivered to me!
48221,48222,B004SRH2B6,A2XFA2HIIKS5G2,Bentley,0,3,5,1254528000,Pure Hydration,"Mark Rampolla introduced Zico in 2004 after discovering coconut water as a Peace Corp volunteer in Central America; it has been catching on ever since. Why because it is great tasting; but most importantly it is great for you. It contains more potassium than one banana and only contains 60 calories.<br /><br />Potassium is key and it has 15 times more than sports drinks; as those of us who have problems with muscle cramping are relieved to know. I think it is probably the best natural drink that I have found to promote hydration.<br /><br />I love the natural, the passion fruit and the mango flavors. All of them taste natural because they are..they are not sweet and the fruit flavors are really only the essence of the flavor itself and are quite subtle tasting.<br /><br />I can't think of a better or more healthy drink...in fact because of its potassium content, I consider it a better drink than plain water. It also contains a healthy complement of phosphorous, magnesium and calcium with even a gram of protein.<br /><br />Enjoy this drink experience after exercising and you will never feel faint and/or dehydrated again.<br /><br />Bentley/2009"
48222,48223,B004SRH2B6,A2C57LB0VW2YPL,A,1,5,2,1311811200,Smells like dog breath,"First off, when I got my 6 pack of this stuff, it was VERY warm in my hand. I don't know if it was ruined in shipment, or whatever, but it smells hella funky. I asked my mom why it smells so off, but she says that's how it's supposed to smell, which is funny because I remember when I used to drink coconut water out of the coconut it didn't smell so weird.<br />Second, I don't know if I ruined my taste buds by drinking ginger ale, but this does NOT taste like coconut water! I'll update my review in another, but honestly, I don't think I'm gonna grow to like this. I'm truly disappointed :/"
48223,48224,B004SRH2B6,A1ZUI57ONAPYA0,Precious,0,4,5,1323043200,Satisfied completely with Amazon purchase,It was all I had expected from this drink. come to find out it's also available in a variety of other flavors.  I would recommend it to all.  I bought a case and now know its also available locally at Target!! Yeah  just not in bulk.  A def. good buy!
48224,48225,B004SRH2B6,AAQ4E0KAIGAAS,RMT,1,6,1,1317254400,Terrible,"This is a terrible product. It just tastes like cocoa and water, no coconut water flavor/taste. Plus at the bottom of the bottle there are chunks of undissolved cocoa. Beware chocolate lovers you will be disappointed."
48225,48226,B004SRH2B6,AE1ZRTZLNRY7L,Larry,1,6,5,1292889600,I love Zico!!!!,"After trying Zico in a Walgreens in downtown Chicago, I've been hooked!  I love the taste of it, it is unbeatable and really quenches thirst. The other reviews I read say that it tastes plasticy, but I have never thought so.  I doesn't taste like plastic at all and it's much more convenient then the Terapack. I tried Vita Coco when I had a coconut water craving (because I couldn't find Zico) and almost puked! Vita Coco smelled like fermented lactose mixed with the scent of Original Chapstick and if someone handed it to me in a blank glass, I would have NEVER identified it as coconut water. I threw it out as soon as I got off the subway.<br /><br />Vita Coco is horrible! Zico Coconut water is AMAZING and is far better than Vito Coco!"
48226,48227,B004SRH2B6,A2FN03182R5058,"lizzie liz ""liz""",2,9,1,1315267200,its really good for you...,"This product is really good for you healthy wise. But if you cant swallow it, its a waste of fricken money!! it tastes like a tangy spoiled milk to me. I bought this for my sister. She and I have heard its really good for you and did the research to follow it up. I know not everything good for you tastes/smells pleasant, so you just put it down the hatch because you know its what your body needs to run at a optimal level. But I cant do it with this. And Ive drank all sorts of nasty smelling health stuff. I just cant get over the connection to spoiling milk. My sister is drinking the rest of our package. But Ive noticed that shes been drinking hers with lots of ice and she doesnt do it every day because its so awful. We will not be buying this again. I hope this helps some of the customers looking at this product (even if my opinion is of the miniority)."
48227,48228,B004SRH2B6,AG67S5ZT4I06C,ACE,0,6,5,1316131200,Wow Amazing,"Hi everyone I am Thai and I have not yet tried this product.<br />I saw the ad and just want to stop by to share you guys about my experience.<br />I am just amazed how pricey coconut water could be.<br />In Thailand, you can buy fresh coconut with water inside for $ 1-2 only !!<br />However, I admit that the packaging looks attractive and makes the product valuable"
48228,48229,B004SRH2B6,AZWRZZAMX90VT,Rennie,1,8,2,1300406400,Weird salty/sour flavor,"I love coconut juice but I don't love this. I should also mention that I love pina coladas too. Though I understand that pina coladas are made with coconut MILK and not coconut juice, I thought there would be some parallels.<br />First of all, this drink has a strange salty flavor. Secondly, it's not sweet. It SMELLS sweet and pineapple-y, but the flavors just don't coordinate with each other and don't match the smell."
48229,48230,B004SRH2B6,A30Y6933LWCQTH,Dragon Slayer,0,7,1,1290902400,"This is coconut ""water"" not ""juice"".",I misread the label.  I was looking for real juice - not some water-down passion fruit flavoring.  It's like buying fruit punch when you actually want fruit juice.  And this is expensive coconut water.
48230,48231,B004SRH2B6,ANQP6043FTSDJ,Nadar,0,8,1,1316131200,"Coconut water is coconut water, chocolate is chocolate.","I have been drinking Zico coconut water for sometime. One day I saw Zico Chocolate Coconut water. So gave it a try. well, to me it was chocolate drink but my expectation of a coconut water was not there.<br /><br />I threw rest of the bottle and kept my distance from this drink.<br /><br />Agreed that Zico coconut water is not the best coconut water but it is close enough to enjoy without any other ingredient in it and definitely not chocolate."
48231,48232,B004SRH2B6,A2EPAANBU7FP4D,Nicholas,0,12,2,1308787200,Price is absurd.,This is the basically the cheapest form to buy any of the three popular coconut water. I did the math and to put the cost in retrospective it comes to $10 per 2 liters of this coconut water.<br />This may not register to some with no concept of themselves being ripped off. There are other things out there that are better quality and less expensive and more specific for what you are looking for. If your look for something to quench thirst I highly recommend Metromint water. If your looking for things for your natural lifestyle then find a fruit with more umph than coconut.
48232,48233,B004SRH2B6,AY12DBB0U420B,Gary Peterson,3,3,3,1334620800,"Good Drink, But Too High In Sugar And Calories.","I noticed the Zico Coconut Water at my nearby grocery store and I tried a couple varieties of it. The drink was good, but nothing to write home about. However, they were quite refreshing and had an interesting mix of ingredients I liked. Next, I gave the chocolate variety a try. Oh, this was much better. It tasted like a less-creamy chocolate milk. Quite good. The calories were somewhat high at 110 per 14-ounce serving. The potassium content was way over the sodium, which was good. It was higher in sugar than I like. The protein and fat content was negligible. So, it's a good drink. Very tasty. But I have a few reservations about it centered around the sugar content and the calories.<br /><br />Gary Peterson"
48233,48234,B004SRH2B6,AACODZ81QQQA3,B.Forstner,3,3,1,1331078400,Greedy Dealer Cut My Coke,"So, what happens when Coca-Cola gets involved in a perfectly good all natural tasting drink with all natural ingredients and no big plastic waste? It gets industrialized of course! This tastes like some number crunchers worked on lowering the price per unit to boost the profit margin and marketers worked on bottle material and bottle shape with a test group until it scored a good percentile and voila, you get a processed liquid in a plastic bottle. One of their biggest problems with all of this was that their original customers' palates had only experienced pure CW, so we all knew better. We were used to the good stuff and then our dealer got greedy and cut our coke, I mean our coconut water, and they lost alot of buyers to others dealing the pure stuff. Now I buy ZICO in the 33.8oz tetrapacks. It's the pure stuff.<br /><br />Knowing that ZICO sometimes reads these reviews I'm wondering out loud here if someone inside ZICO, with a sense of taste, just HAS to be saying ""I told you so"" ever since this version was released. If so many customers hate it you just know that someone inside ZICO must have hated it too. Whoever that discerning person is has since been acknowledged I'm sure..."
48234,48235,B004SRH2B6,A322M1P6OQ58DR,J. Hoo,3,3,5,1317427200,Great Stuff,"I come from a tropical country, Malaysia, so I know how coconut water straight from the tree tastes. I missed the taste ever since coming Stateside 6 years ago, and so I bought a 6 pack of Zico.<br /><br />I gotta say, it's the closest thing to fresh coconut water I've tasted thus far. I heard that the liter bottles are from Thailand, while their Tetra bottles are from Brazil. Glad I bought the liter ones.<br /><br />In fact, right after writing this review, I'll be buying a dozen bottles.<br /><br />As for some people's comments on packaging issues, it says on the cardboard box NOT to lift the bottles by the cap. All six of mine came in perfect shape."
48235,48236,B004SRH2B6,A3L8R6LUTRALE8,Suki,3,3,1,1311724800,Its Made From CONCENTRATE! Boo!,"I think I'm pretty well-qualified to comment on the taste of coconut water, having been drinking it since I was a young on visits to India.  Zico tastes nothing like any coconut water I've ever had! Its completely flat and whatever taste it does have is almost intangible. Now I really wanted to like it having read some really good reviews (here actually!) and so was thoroughly disappointed. I kept trying to like it, trying it at different temperatures - super chilled, room temp, mildly chilled but still it tasted like nothing. THEN, I read the label - MADE FROM CONCENTRATE! This makes a BIG difference! The flatness of the taste now totally makes sense! I would not recommend this product at all. Seeing all the wildly differing opinions I think either it's a very personal thing or the manufacturers are writing their own reviews:) but so far I've quite like vita coco and Amy and Brian's. Vita Coco to me tastes very genuine but is a little less sweet than Amy and Brian. Amy and Brian's is delicious, it's incredibly sweet despite having no added sugar. Mind you none of these are actually low cal - they still have a good amount of natural sugar. But coming back to Zico, I think of all the natural coconut waters I've had, this is the worst."
48236,48237,B004SRH2B6,A2OQI2NR6YSJY5,CHERYL,3,3,1,1310947200,"mmm, tastes like bottle","The contents just taste like plastic. Not even a little bit of coconut taste. Just plastic. Luckily for me, unlike some reviewers, I only bought 3 bottles. I got through the first one by chugging it, because I hate being wasteful. I left the second and third in the refrigerator at work until someone stole them. I'm sure they regret it."
48237,48238,B004SRH2B6,A2540MO9QM1RFU,Eric Frawley,3,3,1,1307577600,Awful,"I usually don't write reviews, but this coconut water was nowhere near the quality of their normal product.  I would not drink these if they were free.  Very disappointing."
48238,48239,B004SRH2B6,A23UJN9MW3QLIL,nad622,3,3,5,1305849600,Simply Amazing!!,Chocolate ZICO has it all and guilt free! I love it with protein after a workout or just sipping it on the couch as a guiltless pleasure! WAY TO GO ZICO!!
48239,48240,B004SRH2B6,A1Z783MAV1LM5M,Rachel,3,3,1,1294876800,Tastes like plastic...,"While the plastic packaging seemed oh-so-convenient for me, when I opened the first bottle and took a sip- YUCK. Plastic is all I taste. Then I noticed that it was also from concentrate!? What!? Way to ruin your product Zico. Wish I'd read these reviews first."
48240,48241,B004SRH2B6,ACJB15JZZUDR7,S. Krishnamurthy,3,3,1,1281312000,"Loved it till plastic, added flavors and concentrate were brought in","How do you kill a good product ?<br />Well, bring Coke and they know how to take nature's pure coconut water, add a bunch of flavors, destroy the taste and package them in genuine plastic.<br /><br />Sorry, I will go for another product.."
48241,48242,B004SRH2B6,AIT96LU7XWYB,Michelle Roebuck,3,3,5,1222300800,Tasty Stuff!,"A friend recently introduced me to coconut water and it was a hard sell - In general, I don't like coconut at all.  While I was skeptical, I agreed to at least give it a try.  I first tried <a href=""http://www.amazon.com/gp/product/B000UUWECC"">O.N.E. Coconut Water, 11-Ounce Aseptic Containers (Pack of 12)</a> and found that it was pretty okay, if I drank it over ice.<br /><br />Then I started reading more about the hydrating benefits of coconut water as well as the similarity to components in breast milk.  Being pregnant just this moment, I decided any boost to my eventual milk production would be welcome.  So I tried this product and liked the flavor MUCH better than plain coconut water.  I highly recommend it to anyone as a healthful beverage and particularly to those women who are, like me, ""in the family way."""
48242,48243,B004SRH2B6,A3BSTFFIKK5YTW,"BOATS99 ""BOATS99""",3,3,5,1193270400,Wow Really Great !,"Just ordered this and the plain coconut milk, I really like the Mango Zico<br />not over sweet but just right and refreshing. As a diabetic have to be careful with my diet and read this is a very healthy for blood sugar control and has the many benefit's of coconut. A little pricey and small serving 11 oz.<br />but is imported from Brazil so i can understand the cost. Hope Amazon put's this on sell will buy again....!"
48243,48244,B004SRH2B6,A3RQLV3SNA9IXY,BKT,3,3,5,1184889600,Love At First Sip!,"It's great to have an energy beverage that is truly healthy and free of unnecessary additives. It replenishes the body better and faster than water. After working out, I head straight for the Zico in my refrigerator!"
48244,48245,B004SRH2B6,AU2S69VGKHEUO,Normal Gal...,5,6,1,1340236800,"Whoa, price jump much???","LOVE this coconut water.  After a workout (or a night out a bit too late) this stuff is like magic.  Rehydrates you immediately, even stops the headache you can get from being dried out.  My first shipment was Subscribe and Save for $18.28.  They apparently cancelled that program and are now asking $54.40.  INCREDIBLY diappointed, loved the product but that kind of a price jump is ridiculous.  Over 200%."
48245,48246,B004SRH2B6,A3L6DRMTND897I,runner850,5,6,5,1305849600,delish!! no more yoo hoo for me!,new zico chocolate is awesome....it's delicious and i love that its so much less sugar. i grew up on yoo-hoo but those days are over! zico chocolate is great for post workout and gets me going in the morning. love it!
48246,48247,B004SRH2B6,A1OMDWSAD35F1N,"DialM ""punkyloserjess""",5,6,5,1297728000,Saved Me!,"I realize that people may think it's kind of expensive for coconut water, but it's at least twice the price where I live! If I had a coconut tree in my building than I wouldn't bother, but I don't! It is the best thing after a long workout or if you have forgotten to drink enough water during the day. It really saved me when I got really dehydrated. I recommend coconut water to everyone! And the light pineapple and citrus flavor is very nice. The original flavor is good too."
48247,48248,B004SRH2B6,A1P3FM3E5IOYIY,"unixgl ""unixgl""",5,6,4,1199318400,Luv it...,"This is a great product.  Although I'd initially planned to buy a single box to sample the product, I realized after reading previous reviews that coconut water was probably an acquired taste, so I bought a 12-pack just to see if I'd end up liking it.  At first, I was disappointed; the first taste seemed rather bland (and it was somewhat warm).  The next day, I drank another carton (cold now) and it wasn't too bad.  The third day I found myself looking forward to getting home to drink a carton of this stuff!  Now, I love it so much I've subscribed to regular deliveries.  For me, the mango flavor is the best.  I wish it were a little cheaper (thus only 4 stars) but otherwise I like the product just the way it is and highly recommend it to anyone looking for a lightly flavored alternative to sodas."
48248,48249,B004SRH2B6,A2HLHG3AWQSI0E,Joseph Holderman,2,2,4,1338249600,Price gouge?,I bought this exact product previously for under $22 and now it is nearly $54.  What happened?  The natural and the mango didn't sky rocket.  Was is a successful product and now they plan to take advantage of their customers?  I can do without it at that price.
48249,48250,B004SRH2B6,A22EH9G92VTRGM,A. Luu,2,2,5,1337299200,Zico,"I purchase both Zico and Vita, like both of it, but I think Vita is better in taste, zica kinda water down on taste"
48250,48251,B004SRH2B6,A1BBDLC077E8KQ,Phillip G. Boyd,2,2,1,1325721600,Really nasty tasting stuff,I had heard a lot about coconut water and thought I would give this a try.  I wish I had tried a bottle locally rather than buying multiple bottles through Amazon.  The taste of this is really bad and has a cloying aftertaste.  If you haven't already tried this product I would recommend getting a small bottle from a local health food store first.
48251,48252,B004SRH2B6,A2B120A9Z095Y7,"An Open Mind ""60lous""",2,2,4,1323388800,Passed the test,"I have tried Vita Coca and Zico. First,  I like the taste of Zico better. Also, saw a review of 3 coconut drink products on TV and Zico was the only product that met their claims. The others fell short. So now it's Zico !"
48252,48253,B004SRH2B6,A2QNKSEKD3QGPT,lanehampton,2,2,4,1315440000,leaking bottle,One of the 6 one liter bottles was damaged at the seam and leaking (not sealed) therefore not safe to consume.  Also these bottles are somewhat short-dated compared to what you can buy in the store right now.  The store expiration dates tend to be around mid-2012 whereas these bottles expire Jan 2012.
48253,48254,B004SRH2B6,A15IOWFZZYFEKF,jehren,2,2,5,1314662400,I think they've changed this formula...,"So I've tried the terrible tasting version of Zico Mango that a lot of folks are describing, but I think they've changed the formula because now it is delicious. Like others, I've gotten a little addicted to coconut water, not just for when I work out, but for this incredibly hot and long summer we've had here in Texas.<br />My mother and I work out together, and I decided to buy all the Zico flavors, thinking she'd especially like the Mango (which I reeeally did NOT like). So she tasted all of them, while giving me feedback (her least favorites being the Lima Citron and Natural bc she likes sweeter drinks than I). She said the Mango tasted more like coconut, which is not at all what I recalled. I tasted it, and I've got to say- this one is now my favorite. The mango flavor is subtle, the coconut flavor more pronounced.<br />I agree with previous reviewers. The old version is almost unpalatable (sickeningly sweet and pungent), and I could barely finish the bottle (actually it was in the cardboard/ paper container).<br />For those of you who've tried and disliked the Mango flavor, I'd suggest giving it another shot in a few weeks. Hopefully the old inventory will be gone, because this new flavor is delicious. Really delicious! I've bought a a couple cases on Amazon of the Chocolate Zico, but will continue to buy the Mango from my grocer bc I know its inventory is new.<br />Order of favorites? They are:<br /><br />Mango (new formula)<br />Chocolate; Pina Tropicale; Pineapple (like equally)<br />Lima Citron<br />Pomberry<br />Natural (tastes good in smoothies, though!)<br /><br />I've tried other versions- there's one brand with vitamins and quercetin... yuck! Then another with ginseng and gingko biloba (O.N.E., berry flavor) that was pretty good, but too energy drink- like. I'll continue to try other brands but not sure I really need too :)"
48254,48255,B004SRH2B6,A3R1GXHF8XUGWV,Tim,2,2,5,1314403200,Delicious hydration perfect for athletes,"I highly recommend this for anyone doing anything sporty. It not only has the water content you need, but it's chalk full of electrolytes. Those looking solely for the coconut water might be surprised at the taste of this (very chocolate-y), but it still tastes great and has all the benefits you'd want. It also blends fantastically with chocolate or vanilla protein powders for those seeking a nice mixer for protein shakes."
48255,48256,B004SRH2B6,A378CW2YIPTCPF,WashThis,2,2,5,1313020800,My favorite coconut water,"I've tried many cocunt waters (Vita Coco, O.N.E., Goya, etc), and I find this to be the cleanest, most refreshing taste (especially when chilled).  Apparently ZICO uses different combinations of coconuts depending on the size of the packaging.  I can't speak for the other sizes, but the 33.8 oz is delicious!"
48256,48257,B004SRH2B6,A3VL475ZZFUBIE,anabella,2,2,5,1312934400,Great post-run hydration,"I like drinking something other than sports drinks to get my electrolytes in after a workout, so I don't mind that this is higher in sugar and calories (110, I believe) than the other Zico waters.<br /><br />Even if you don't like the taste of regular coconut water, you should try this! It makes for a great dairy-free milk (in fact, I would compare the taste to chocolate almond milk)."
